fit_group,bcut_deg,N,ess,variables,a0,amp,l_deg,b_deg,formal_snr,rms_resid,amp_ratio_vs_baseline_same_bcut,direction_sep_vs_baseline_same_bcut_deg,propensity_min,propensity_p01,propensity_p50,propensity_p99,propensity_max,weight_min,weight_p99,weight_max
wise_w1_plus_w2,35.0,118193,118184.03842658266,"w1,w2",1.207016546444042,0.0032830129263699387,145.79539380291973,-25.122840963886205,3.8525287990323163,0.14607024766897303,0.8076661196190427,0.2596449207182163,0.4739415569303759,0.4885971072195752,0.49741708896051623,0.5047946201111602,0.520338827699328,0.9533193328417894,1.0202061975008525,1.052196443918405
wise_w1_w2_plus_mags,10.0,192357,192322.73027840658,"w1,w2,w1_w2",1.206594613326061,0.0013479847576643542,144.50465999488384,-34.28981147918525,2.2524978104513638,0.14613617615245578,0.5473928782173164,3.8606194018408235,0.44318716143499143,0.47850211617935917,0.4972208552660348,0.5066664413070187,0.51294441860224,0.8865319389654621,1.0351151437333193,1.1127349101326531
wise_w1_w2_plus_mags,15.0,183527,183491.97960877558,"w1,w2,w1_w2",1.2068701220171993,0.0016639902019929642,139.3967563000358,-33.79576573110036,2.7189093808189595,0.14616922346055966,0.6528802366989157,2.827868351414453,0.4349779508097065,0.475904515730859,0.49715937479988415,0.5034309798807011,0.5071707997181497,0.870121650138266,1.0391078253075323,1.1276957165497197
wise_w1_w2_plus_mags,20.0,169941,169911.44618163968,"w1,w2,w1_w2",1.207024368253101,0.00173640412792159,140.290633237886,-34.51024984422818,2.7399654593915774,0.14618615613351726,0.6670482512062528,3.2984270990610947,0.44337780427695833,0.47788845581939327,0.49697777242109026,0.5034995800320272,0.5073046643510414,0.8885417259234264,1.0360878496858084,1.1134376435765243
wise_w1_w2_plus_mags,25.0,153651,153627.73393018445,"w1,w2,w1_w2",1.2071127494857339,0.002479033720743449,145.49664579360038,-31.907105567052973,3.6326411307769164,0.14616839214379937,0.7753054409708221,2.0386505781139697,0.403635506253361,0.47751293788475246,0.49752453028527654,0.504724025128785,0.5238077162447461,0.8073937136147286,1.0349503838359646,1.1610051000388808
wise_w1_w2_plus_mags,30.0,136052,136035.29770309853,"w1,w2,w1_w2",1.2071715009439539,0.0026766520841271907,139.3949689130056,-30.991475766271403,3.6460375483818597,0.146162252533544,0.8250209088338437,1.4391286259988572,0.44934549233678117,0.4810212362577323,0.4974214559710961,0.5007638810133684,0.5027875885073091,0.898800873417793,1.0308724653376762,1.0998473049901707
wise_w1_w2_plus_mags,35.0,118193,118180.9557657438,"w1,w2,w1_w2",1.2070205123792495,0.0032250098516329027,145.88058651350218,-24.91009792231789,3.7747105847177598,0.1460707571655005,0.7933965692549402,0.46848370874428336,0.41500434997931346,0.48230356027335064,0.49844811824589164,0.5036612466348275,0.5185197570179372,0.8520364990862178,1.028552339165543,1.1701110270946007
gaia_wise_colour_cross,10.0,192357,192269.05585329907,"bp_rp,w1_w2",1.2066027976809945,0.001139090066958439,144.68068057791263,-24.9553614140428,1.8179636817506417,0.14616065587702579,0.4625644220054255,13.183396973762328,0.3286724268553769,0.46386382058952647,0.4987751528501549,0.5086450662073114,0.5088792318609703,0.6902260839204903,1.0584162906890933,1.3432691535050554
gaia_wise_colour_cross,15.0,183527,183424.5465980692,"bp_rp,w1_w2",1.2068790697532812,0.001072892303608759,140.89856141844513,-22.76300514842425,1.6494139403042694,0.1461990757127574,0.4209581163961044,13.939045360385729,0.32947067316272743,0.4602207546585647,0.49833422911410014,0.5091393805013471,0.509335071318752,0.6743118822584464,1.065194302865628,1.3418069507781891
gaia_wise_colour_cross,20.0,169941,169823.73133000563,"bp_rp,w1_w2",1.207035847076546,0.0010497994481697733,142.75613890834802,-19.372871388249575,1.5003723999713876,0.14622819252918118,0.40328566072756894,18.59264114879604,0.30552144199406567,0.4556827501068829,0.49878810812201174,0.5104745044979446,0.5106810821180733,0.6328649025292509,1.0717310907169582,1.3899152477057612
gaia_wise_colour_cross,25.0,153651,153573.30329246653,"bp_rp,w1_w2",1.2071145497058349,0.0019142520195429263,145.65437371977754,-28.277712851053828,2.7190168859647375,0.14620256589592653,0.5986727787211916,5.6690214533995045,0.3240246099954686,0.46268478332084567,0.4986265440768056,0.5096844813083987,0.509906637090957,0.6656094852874966,1.0605535682639498,1.3526346290707798
gaia_wise_colour_cross,30.0,136052,135966.4000641829,"bp_rp,w1_w2",1.2071784767464115,0.0016324340967605506,140.41823549594196,-25.41951468556956,2.0996719301874847,0.14620874584549828,0.5031629886107927,7.069053789636328,0.335925849780824,0.45934443281380544,0.4984753671841118,0.5116384622436178,0.5118637098369467,0.6722746251252616,1.0675454023398747,1.3020726441255543
gaia_wise_colour_cross,35.0,118193,118138.01450098568,"bp_rp,w1_w2",1.2070124484577778,0.002399521115760421,145.98423099637728,-24.35792214839943,2.7879852585778164,0.14611406079656858,0.5903150404750477,1.0270901675933994,0.3677034768486771,0.46713145245142185,0.4985829636234839,0.5149872960383857,0.5255094613318111,0.7751788055263122,1.0548890730873595,1.2651811187062443
zerr_x_gaia_colour,10.0,192357,192281.41734531376,"zerr,bp_rp",1.2065996901538973,0.0016358790465845865,145.19836253823144,-30.224747492178835,2.675533997162707,0.14615697146649362,0.6643016804410383,7.916671464430634,0.34251687496610755,0.46551226603864776,0.49896806147923567,0.5062009899447847,0.5064620914034268,0.6925649354981862,1.0549756153383216,1.3154824523867512
zerr_x_gaia_colour,15.0,183527,183440.5109708239,"zerr,bp_rp",1.206873204023138,0.0015906178787564954,140.41065289348796,-28.927885456048525,2.5254906115919957,0.14619434591543903,0.6240920024266219,7.7682266270495575,0.3421909654537667,0.46288933423492806,0.4983580794127829,0.5066281247413653,0.5068709945605231,0.6923237503150242,1.059968752114784,1.3162389547697904
zerr_x_gaia_colour,20.0,169941,169833.13597026837,"zerr,bp_rp",1.2070278879799927,0.0014843838437161112,141.92644280100436,-27.10393949032243,2.2232781981120313,0.14622636229348546,0.5702334100384951,10.83562478939835,0.31436851791378156,0.45693815370370233,0.49880704952762256,0.5085110062784703,0.5085588220115271,0.6329928622904842,1.0691925803877158,1.3721316322591073
zerr_x_gaia_colour,25.0,153651,153580.33952584837,"zerr,bp_rp",1.20711107518407,0.00221024873022136,145.82270778896898,-29.375908430177883,3.1683643455843424,0.14620086361444856,0.691244274775563,4.576800262040381,0.347980883471275,0.46356119244592,0.49864422122320545,0.5085629778455387,0.5090100141177256,0.7043580186091443,1.0581596797898665,1.3046357878972985
zerr_x_gaia_colour,30.0,136052,135968.1745474899,"zerr,bp_rp",1.207171959317047,0.001959458228438128,140.5576557601204,-27.49119951371621,2.573065534090986,0.1462096609452933,0.6039612013957805,5.042721787748343,0.3553024556326743,0.45920226315537693,0.49835272715864837,0.5113194552975999,0.5118200106043299,0.7110427333603206,1.0663716394032048,1.2859624789261135
zerr_x_gaia_colour,35.0,118193,118136.70429019626,"zerr,bp_rp",1.2070075429007996,0.0027039824758931445,145.9617803298641,-24.33954938475667,3.1410984753765323,0.1461165659065935,0.6652167027064633,1.0431580476020885,0.39790249859446597,0.46530786738338203,0.49886568104520373,0.511887763558895,0.5123101693012642,0.7967357041138289,1.0571664351353138,1.2047693305750762
zerr_x_wise_colour,10.0,192357,192325.8014485243,"zerr,w1_w2",1.206598093253942,0.001777186597174411,144.6211276327129,-35.48953511131286,2.9881576277393083,0.1461333879350587,0.7216841889533959,2.65709947616685,0.4222373092675802,0.47685083825953756,0.498254336533431,0.5023605983773514,0.5025420213919195,0.851857236643605,1.0371494953610134,1.1557126752366933
zerr_x_wise_colour,15.0,183527,183490.51807717714,"zerr,w1_w2",1.2068716525780847,0.001862583438810386,139.31618412862795,-34.1356107048356,3.049590733983781,0.14616785690919762,0.7307999259524167,2.4827205765308356,0.4146746462325036,0.47401432223359835,0.49793595021909615,0.5014700647446159,0.5017641637027672,0.839221246221915,1.0414674265802109,1.170884020199566
zerr_x_wise_colour,20.0,169941,169910.54459590532,"zerr,w1_w2",1.2070251783991737,0.0019540318281788737,140.16381940883377,-35.02592198907872,3.094783722529767,0.14618521727821296,0.7506510108037092,2.7726284253484885,0.4247998843098949,0.476384259466994,0.4975651674581797,0.5009243008969223,0.5010422279191337,0.8567773179219443,1.0382735664330702,1.1506062205248406
zerr_x_wise_colour,25.0,153651,153627.8839076785,"zerr,w1_w2",1.207112701900603,0.0027923347270509997,145.45518837927418,-32.52836683974879,4.1135207841850745,0.1461670480086417,0.8732887692407709,1.4184184554494208,0.37594536782273047,0.4774356013315369,0.4975357626482839,0.5028458652567612,0.5032641181331554,0.7651402732103874,1.0339891537235983,1.2482972189876078
zerr_x_wise_colour,30.0,136052,136030.41303360098,"zerr,w1_w2",1.207169903671706,0.002743622391703469,139.3672913553839,-30.820041386860808,3.730691135008335,0.14616384058312704,0.845663077589773,1.6106032603950318,0.381964255622405,0.4788122938668738,0.4973868721799458,0.5026539321543603,0.502873263192759,0.7737710750616468,1.03316165950303,1.2362679451765028
zerr_x_wise_colour,35.0,118193,118180.06845558288,"zerr,w1_w2",1.2070138956407093,0.003536063400485617,145.50100530527155,-24.999965436076177,4.143393332080984,0.14607192817685363,0.8699200001490698,0.49236045748605806,0.4004442830071185,0.48166075060732627,0.49846534144838006,0.5019589738689673,0.5020795311518831,0.8009769907149343,1.0290800657379675,1.1891801878466883
zerr_x_gaia_wise_colour,10.0,192357,192271.15257755463,"zerr,bp_rp,w1_w2",1.2065992982276272,0.0011859610343850358,144.9494545907687,-26.81901719666394,1.9084414896849258,0.14616065619218507,0.48159789669317377,11.318560525488182,0.3079656624257264,0.4646677613528279,0.498368739209193,0.5114917604303755,0.518506730763471,0.6772844747178447,1.0563346763504478,1.3846922516614533
zerr_x_gaia_wise_colour,15.0,183527,183425.17939227947,"zerr,bp_rp,w1_w2",1.206878900948339,0.0011113941743196084,140.83112619768275,-23.477438589071962,1.7145738493112561,0.14619886192195264,0.43606464192308386,13.222157753233532,0.32121441326761296,0.46019160833784206,0.4982404950224151,0.5093702953538569,0.5110991656211071,0.6801462587255281,1.0652058300551333,1.3583283876162975
zerr_x_gaia_wise_colour,20.0,169941,169821.50615307028,"zerr,bp_rp,w1_w2",1.2070361794722495,0.0010752073894646915,142.74354034731542,-20.008258133482386,1.5419224138315573,0.14622916960327392,0.41304624729552003,17.961763462159215,0.29986321399533933,0.45512489901075087,0.4987390570149834,0.5107343020776552,0.5119595588211119,0.6324653577351923,1.0723806371112576,1.4012506296851457
zerr_x_gaia_wise_colour,25.0,153651,153571.38540924454,"zerr,bp_rp,w1_w2",1.2071149670451433,0.0019687670726817952,145.71834782048262,-28.28445982276474,2.7965829745353283,0.1462029997582986,0.6157220898942173,5.663621063888175,0.31015007395924776,0.4618483036517149,0.4985880939390529,0.5118831903387823,0.5142517919092874,0.6206220057329227,1.0610495124621213,1.3656468968736017
zerr_x_gaia_wise_colour,30.0,136052,135964.36471747555,"zerr,bp_rp,w1_w2",1.2071782197097012,0.0017133420523556735,140.4239461208453,-25.610323440121554,2.2079095854604054,0.14621067031444207,0.5281011400623075,6.880407723260642,0.33558721074715075,0.45825798405167056,0.49851053423844216,0.5124866887245074,0.5139371464104531,0.6716088843104057,1.0681102505919045,1.29417580807702
zerr_x_gaia_wise_colour,35.0,118193,118135.04949894182,"zerr,bp_rp,w1_w2",1.2070086110593197,0.0025000872721751078,145.8459292384249,-24.245462543434734,2.9009328208744325,0.14611755506433668,0.615055691559313,1.132301900085972,0.37129221793207623,0.4648816989838883,0.49891369607186004,0.5139001400301519,0.5165438590236526,0.7808146612938417,1.0577445722734784,1.2580340643931918
colour_redshift_estimator_compact,10.0,192357,192259.34404197297,"zerr,g,bp_rp,w1,w2,w1_w2",1.2065966836173663,0.0005811382809592584,144.6440636445231,-10.62208129478458,0.8857732682718681,0.14616435293282726,0.23599002470008715,27.516337457648444,0.3323430457614872,0.4626370606820526,0.49836711773672837,0.5136658277259603,0.5259512877321976,0.6786447471770214,1.060032830954228,1.3359946692015334
colour_redshift_estimator_compact,15.0,183527,183426.24222211077,"zerr,g,bp_rp,w1,w2,w1_w2",1.2068727051643944,0.0008884478663180757,140.65890852135504,-23.663687927548583,1.3720566170873412,0.14619803007494195,0.34858982496511387,13.019915550447722,0.32672674524948564,0.46151914658824333,0.49792614108211647,0.5125141522971566,0.525237265105845,0.6847597184851584,1.0629283950638697,1.3473363609319726
colour_redshift_estimator_compact,20.0,169941,169808.1831333448,"zerr,g,bp_rp,w1,w2,w1_w2",1.2070308719611014,0.0007450096844018315,143.4764601053134,-18.800200827849828,1.0611485954564954,0.14623214055832884,0.28619916246502086,19.260781013287676,0.3050477412478732,0.45510482828713167,0.49805537287750906,0.5178839574491747,0.5508570057661863,0.6105824472216022,1.072807207059617,1.382657220148063
colour_redshift_estimator_compact,25.0,153651,153554.46480052237,"zerr,g,bp_rp,w1,w2,w1_w2",1.2071119503695897,0.0015178180682585206,146.19521950447964,-27.538127547546093,2.1423318139111633,0.14621026761970798,0.474690036233854,6.4333956671184405,0.3185391673026925,0.4602132443563187,0.49794582440885266,0.5191790224911678,0.5718459981283479,0.6699269611052017,1.0646912569631677,1.3637715131100243
colour_redshift_estimator_compact,30.0,136052,135963.3340084529,"zerr,g,bp_rp,w1,w2,w1_w2",1.2071740764803158,0.0017494275522195238,140.47582065848064,-26.552141332462387,2.2756060093915145,0.14621236395458884,0.5392237256497076,5.9545485241050224,0.336776542456128,0.4580519566345123,0.4984097573396752,0.5141031404742912,0.5198518162686557,0.6739945021445233,1.0681657968049958,1.2928336211623814
colour_redshift_estimator_compact,35.0,118193,118132.49966944612,"zerr,g,bp_rp,w1,w2,w1_w2",1.2070082541497904,0.002121015780127288,145.95380301465377,-23.93596007713154,2.4519135492217656,0.14611941956274355,0.5217989155712296,1.444885842057136,0.3932443792011384,0.46429024366876936,0.4987643873997347,0.5146422424096119,0.5227823715260641,0.7868921826846567,1.0590065747837303,1.2075368095551917
pm_error_quality,10.0,192357,191603.9278469245,"pmra_error,pmdec_error",1.2065760702174866,0.0024907772355890596,142.80277079992376,-36.9475130381035,4.213022307721776,0.14641448393422135,1.011460784133554,2.0423451785587514,0.02,0.4236366963784862,0.4968728374619504,0.5680803484299007,0.9783923553053266,0.04338633640880649,1.1455524851582959,1.9677577210028776
pm_error_quality,15.0,183527,182514.15122418365,"pmra_error,pmdec_error",1.206844005733129,0.0025943020334113684,137.36748748216797,-35.39508455574291,4.2686518600053756,0.14656121439449474,1.0178957325670925,1.7849040529784306,0.02,0.4090347547621691,0.49601749098311626,0.5808707072029784,0.98,0.04022368747306894,1.1736068771186605,1.9709606861803761
pm_error_quality,20.0,169941,168841.72465085785,"pmra_error,pmdec_error",1.2069947338583606,0.0026729640732771195,138.29652549810888,-35.64372289840012,4.237412759397223,0.1466565806322228,1.0268323957227765,2.3576205601008193,0.02,0.40159188532464934,0.49611676520414066,0.5876881364585846,0.98,0.04026284686466595,1.1884067989181564,1.9728794963686296
pm_error_quality,25.0,153651,152772.62367610374,"pmra_error,pmdec_error",1.2070895053397435,0.0032797531147652744,143.26480749409157,-32.82577869581282,4.826440472719916,0.1465879564975193,1.0257264407665834,2.193377802914884,0.02,0.40721428320868824,0.4965606204940168,0.5820146589339636,0.98,0.04023048422987886,1.1758803297660205,1.9712937272640625
pm_error_quality,30.0,136052,135040.15966290457,"pmra_error,pmdec_error",1.207163625528273,0.0034186985220206237,137.29995738039207,-30.542313748989567,4.614981302436347,0.14670224489794564,1.053740894601955,2.5932697890568153,0.02,0.3919069541801355,0.49637872243165976,0.5936576606406582,0.98,0.04030286565958481,1.2039888575449984,1.9748404173196539
pm_error_quality,35.0,118193,117544.40320650152,"pmra_error,pmdec_error",1.2069871449496539,0.00416776773345256,144.65496847727962,-24.906484814563658,4.858978984280157,0.14645522520631096,1.025327913184029,1.1799344301514796,0.0341896391184479,0.4074531556528692,0.4969453401630319,0.5812069259475382,0.9675839785060097,0.06519053964922339,1.174970560499024,1.837692040623829
all_catalogue_quality,10.0,192357,191307.94715652333,"zerr,g,bp_rp,w1,w2,w1_w2,pmra_error,pmdec_error",1.2065964817296722,0.0003316339735883393,250.1111432995906,34.64197975069761,0.5843060114479284,0.14653202610914082,0.13467071811087067,121.39046047877764,0.02,0.4029284430651998,0.4983309475752581,0.5829508282605584,0.98,0.04022096285290273,1.1775422678913015,1.9708271797922337
all_catalogue_quality,15.0,183527,182239.73026003948,"zerr,g,bp_rp,w1,w2,w1_w2,pmra_error,pmdec_error",1.2068694035009329,0.0005043444710995421,168.72792609022298,-14.031938172027541,0.7393633053508838,0.14668039841305733,0.19788369984083043,34.83173757226543,0.02,0.3896524072631856,0.49806978139853825,0.5924484301000017,0.98,0.04028846468143188,1.201539679351197,1.9741347693901619
all_catalogue_quality,20.0,169941,168525.94213780513,"zerr,g,bp_rp,w1,w2,w1_w2,pmra_error,pmdec_error",1.207038503193634,0.0005386892506786569,194.94148434600456,-3.824991140714095,0.7371669463713844,0.14679886512232915,0.20694014534445462,60.701926254938606,0.02,0.3798428883067047,0.49848886235790146,0.599966661189859,0.98,0.04034094647868504,1.218959213242137,1.9767063774555667
all_catalogue_quality,25.0,153651,152525.5661840604,"zerr,g,bp_rp,w1,w2,w1_w2,pmra_error,pmdec_error",1.2071257537758997,0.0012459070320044907,171.79761622548784,-24.416039146401577,1.7059852028644817,0.14671780648570132,0.38965121481574844,24.74768103547108,0.02,0.3881543255801254,0.4987157360114072,0.5945545618651035,0.98,0.04029611921597179,1.204626295716059,1.9745098415826177
all_catalogue_quality,30.0,136052,134791.95327258448,"zerr,g,bp_rp,w1,w2,w1_w2,pmra_error,pmdec_error",1.2072245863577433,0.0013085359685947923,174.49885591310672,-19.539766458707263,1.5853741229275424,0.14685849837273934,0.4033282997270369,33.89783694650995,0.02,0.3724644988738445,0.49913111882697225,0.6067823064720789,0.98,0.040381933800148165,1.2333284176717572,1.9787147562072602
all_catalogue_quality,35.0,118193,117408.57912670072,"zerr,g,bp_rp,w1,w2,w1_w2,pmra_error,pmdec_error",1.2070164217273724,0.0016831277130010518,159.47135366503613,-21.2380662841441,1.876381227144664,0.14656665181593984,0.4140724569994129,13.168534851651094,0.02,0.39112714466802,0.499920316316022,0.5884032500775359,0.9798747561073026,0.04027227852863033,1.1955662528848325,1.949305105357552
