fit_group,bcut_deg,quality_variable,smd_before,smd_after,abs_smd_before,abs_smd_after,weighted_ks_before,weighted_ks_after
zerr_only,10.0,zerr,-0.0027276454868637007,6.918640782844452e-05,0.0027276454868637007,6.918640782844452e-05,0.002807725442473874,0.0034728673568882318
zerr_only,15.0,zerr,-0.0037048814660847564,0.0001019506759747365,0.0037048814660847564,0.0001019506759747365,0.0022740703264339523,0.0023141376688482623
zerr_only,20.0,zerr,-0.004501936826001963,9.716686930254352e-05,0.004501936826001963,9.716686930254352e-05,0.0021330398720932897,0.002223324727276932
zerr_only,25.0,zerr,-0.002548479893433326,0.00022405077330060603,0.002548479893433326,0.00022405077330060603,0.0030578629510236155,0.003366311492162488
zerr_only,30.0,zerr,-0.0027167107915861822,-9.054853354102635e-06,0.0027167107915861822,9.054853354102635e-06,0.004776075741137253,0.003229321753775438
zerr_only,35.0,zerr,-0.0029996199357571873,-0.0003268641035745261,0.0029996199357571873,0.0003268641035745261,0.006371173763953214,0.005444529162423495
gaia_colour_quality,10.0,g,0.0017184338373004604,-0.0002735219162692741,0.0017184338373004604,0.0002735219162692741,0.006629614174598397,0.005994569653309245
gaia_colour_quality,10.0,bp_rp,0.01706192814491744,4.384446742045699e-05,0.01706192814491744,4.384446742045699e-05,0.012908685254490904,0.003668816967380528
gaia_colour_quality,15.0,g,0.0004079036083554705,-7.786782514380665e-05,0.0004079036083554705,7.786782514380665e-05,0.006395459060052011,0.006220656670010372
gaia_colour_quality,15.0,bp_rp,0.02050968725877292,1.455064583743809e-05,0.02050968725877292,1.455064583743809e-05,0.014246681767179248,0.003256592174857187
gaia_colour_quality,20.0,g,0.0008321741499193534,-0.00021718196771462758,0.0008321741499193534,0.00021718196771462758,0.006743063548000805,0.006379887577911636
gaia_colour_quality,20.0,bp_rp,0.02282341590391333,7.915248729815458e-05,0.02282341590391333,7.915248729815458e-05,0.01687455415592265,0.0032173316820036657
gaia_colour_quality,25.0,g,-0.0003893057057231341,-0.0001875228172582297,0.0003893057057231341,0.0001875228172582297,0.007059129691175281,0.007065737250329995
gaia_colour_quality,25.0,bp_rp,0.02003680052924238,3.359503792630947e-05,0.02003680052924238,3.359503792630947e-05,0.014108532279657693,0.0044434489030169555
gaia_colour_quality,30.0,g,0.0013847350097427377,-0.00019620283925753129,0.0013847350097427377,0.00019620283925753129,0.00669060227540319,0.006075905329370412
gaia_colour_quality,30.0,bp_rp,0.028614296257936413,2.8362093006482663e-05,0.028614296257936413,2.8362093006482663e-05,0.01901910716524463,0.004181459460153469
gaia_colour_quality,35.0,g,0.002348958290723605,-0.00014745644705710395,0.002348958290723605,0.00014745644705710395,0.005691832451219403,0.0045806755768166285
gaia_colour_quality,35.0,bp_rp,0.02920103251868615,-1.113431437610359e-05,0.02920103251868615,1.113431437610359e-05,0.018504205344550273,0.004470389246429507
wise_colour_quality,10.0,w1,0.008382438092393103,-8.091359623711054e-05,0.008382438092393103,8.091359623711054e-05,0.0074360574628223874,0.004259670295617246
wise_colour_quality,10.0,w2,0.003274766489820799,-0.00013259822637509393,0.003274766489820799,0.00013259822637509393,0.006397756500950258,0.005299175057229877
wise_colour_quality,10.0,w1_w2,0.01798810574954316,0.00023498568130899232,0.01798810574954316,0.00023498568130899232,0.009118434315797952,0.003881350714723175
wise_colour_quality,15.0,w1,0.0024541039086530586,1.1582686636289068e-05,0.0024541039086530586,1.1582686636289068e-05,0.004851295089196295,0.0041243293468457565
wise_colour_quality,15.0,w2,-0.0024368728886906984,-4.113015329319802e-05,0.0024368728886906984,4.113015329319802e-05,0.0032931418747264574,0.004493301945269701
wise_colour_quality,15.0,w1_w2,0.019015045661164614,0.00020973212480826216,0.019015045661164614,0.00020973212480826216,0.009550679408257712,0.0038750145759447463
wise_colour_quality,20.0,w1,0.00295406056362114,2.3795393322754376e-05,0.00295406056362114,2.3795393322754376e-05,0.005227466074021414,0.004220669976715108
wise_colour_quality,20.0,w2,-0.0017545386359309537,-1.9508745362763505e-05,0.0017545386359309537,1.9508745362763505e-05,0.003996162828166727,0.00486809669282795
wise_colour_quality,20.0,w1_w2,0.018140968561313597,0.0001679567421078096,0.018140968561313597,0.0001679567421078096,0.009164164945915432,0.0034955687954519865
wise_colour_quality,25.0,w1,0.0029299599468323536,9.893686362840746e-06,0.0029299599468323536,9.893686362840746e-06,0.006110199001004513,0.004471975581986087
wise_colour_quality,25.0,w2,-0.0003030528697229019,-5.739076910392071e-06,0.0003030528697229019,5.739076910392071e-06,0.005341845930193934,0.004955501339909851
wise_colour_quality,25.0,w1_w2,0.012162097547050311,6.018561787277491e-05,0.012162097547050311,6.018561787277491e-05,0.006713537002387415,0.003999555885208506
wise_colour_quality,30.0,w1,6.936234966654601e-06,-8.898951481393142e-05,6.936234966654601e-06,8.898951481393142e-05,0.004339019806209987,0.004435731542916932
wise_colour_quality,30.0,w2,-0.003427015745548211,-0.00012324290902463215,0.003427015745548211,0.00012324290902463215,0.0030126119148863595,0.004428153389593181
wise_colour_quality,30.0,w1_w2,0.013905390652811779,0.00016703132823834917,0.013905390652811779,0.00016703132823834917,0.00809018116593374,0.003468175128784612
wise_colour_quality,35.0,w1,0.003233823491045115,0.00015943067095889276,0.003233823491045115,0.00015943067095889276,0.006592045636765298,0.0051226906970567865
wise_colour_quality,35.0,w2,-5.7420539598088883e-05,0.0001551277348036894,5.7420539598088883e-05,0.0001551277348036894,0.003865479265207805,0.0038833768786904477
wise_colour_quality,35.0,w1_w2,0.012319542917249432,-3.3226572942391084e-05,0.012319542917249432,3.3226572942391084e-05,0.008720866973166763,0.0045759601498485125
pm_error_quality,10.0,pmra_error,-0.029204349438653833,-2.0470885255295923e-05,0.029204349438653833,2.0470885255295923e-05,0.015087520881424177,0.006000977411675379
pm_error_quality,10.0,pmdec_error,0.02133201395819379,-7.500466663383796e-05,0.02133201395819379,7.500466663383796e-05,0.01754021386579907,0.006383384827855165
pm_error_quality,15.0,pmra_error,-0.04120029863393305,2.2912182971352677e-06,0.04120029863393305,2.2912182971352677e-06,0.020097866387269903,0.006186212277660141
pm_error_quality,15.0,pmdec_error,0.02018183068063312,2.289520094468899e-05,0.02018183068063312,2.289520094468899e-05,0.01799097458239729,0.006756593924007737
pm_error_quality,20.0,pmra_error,-0.04632620943353546,-7.929706476864143e-05,0.04632620943353546,7.929706476864143e-05,0.02272700221046703,0.006447058307886722
pm_error_quality,20.0,pmdec_error,0.021988944844732555,0.00011341238947700305,0.021988944844732555,0.00011341238947700305,0.019310957030061693,0.007276664316907433
pm_error_quality,25.0,pmra_error,-0.046974334306777214,-4.4741842164032376e-05,0.046974334306777214,4.4741842164032376e-05,0.02164539043632574,0.008231112919273587
pm_error_quality,25.0,pmdec_error,0.01651353299784521,-0.00032353138500135887,0.01651353299784521,0.00032353138500135887,0.017147080814247873,0.00732240817611618
pm_error_quality,30.0,pmra_error,-0.0542821577994468,-0.000219426421626057,0.0542821577994468,0.000219426421626057,0.02629333039905224,0.0088727856697296
pm_error_quality,30.0,pmdec_error,0.02154488443718579,0.00010979677667633879,0.02154488443718579,0.00010979677667633879,0.01965378241293636,0.008190178744886034
pm_error_quality,35.0,pmra_error,-0.04880486280211527,-6.056207265159173e-06,0.04880486280211527,6.056207265159173e-06,0.0271316477053114,0.008185163097372716
pm_error_quality,35.0,pmdec_error,0.015238913445215158,8.471963357665349e-06,0.015238913445215158,8.471963357665349e-06,0.01613410118118841,0.008399311700362455
all_catalogue_quality,10.0,zerr,-0.0027276454868637007,0.00011082614432686052,0.0027276454868637007,0.00011082614432686052,0.002807725442473874,0.0028456801919625185
all_catalogue_quality,10.0,g,0.0017184338373004604,0.00023358462286702297,0.0017184338373004604,0.00023358462286702297,0.006629614174598397,0.005256122152758835
all_catalogue_quality,10.0,bp_rp,0.01706192814491744,-0.00014555239207069142,0.01706192814491744,0.00014555239207069142,0.012908685254490904,0.003416306097495103
all_catalogue_quality,10.0,w1,0.008382438092393103,-0.00011567242261115499,0.008382438092393103,0.00011567242261115499,0.0074360574628223874,0.003012919869555958
all_catalogue_quality,10.0,w2,0.003274766489820799,-0.00010746830558635233,0.003274766489820799,0.00010746830558635233,0.006397756500950258,0.004120840405541393
all_catalogue_quality,10.0,w1_w2,0.01798810574954316,3.767747073763159e-06,0.01798810574954316,3.767747073763159e-06,0.009118434315797952,0.0032120795385276457
all_catalogue_quality,10.0,pmra_error,-0.029204349438653833,-4.340221418785234e-05,0.029204349438653833,4.340221418785234e-05,0.015087520881424177,0.004785863724180217
all_catalogue_quality,10.0,pmdec_error,0.02133201395819379,-0.00014367058628010642,0.02133201395819379,0.00014367058628010642,0.01754021386579907,0.002269084041815028
all_catalogue_quality,15.0,zerr,-0.0037048814660847564,0.00014129684130363414,0.0037048814660847564,0.00014129684130363414,0.0022740703264339523,0.0025889333210680765
all_catalogue_quality,15.0,g,0.0004079036083554705,-0.00021940507423410754,0.0004079036083554705,0.00021940507423410754,0.006395459060052011,0.0036318826497827583
all_catalogue_quality,15.0,bp_rp,0.02050968725877292,0.00020678238004558905,0.02050968725877292,0.00020678238004558905,0.014246681767179248,0.002865827297894419
all_catalogue_quality,15.0,w1,0.0024541039086530586,2.154889833925924e-05,0.0024541039086530586,2.154889833925924e-05,0.004851295089196295,0.0032425592766258116
all_catalogue_quality,15.0,w2,-0.0024368728886906984,2.7283978298223507e-05,0.0024368728886906984,2.7283978298223507e-05,0.0032931418747264574,0.003649432539966857
all_catalogue_quality,15.0,w1_w2,0.019015045661164614,-3.0119626468625562e-05,0.019015045661164614,3.0119626468625562e-05,0.009550679408257712,0.0031997230000424537
all_catalogue_quality,15.0,pmra_error,-0.04120029863393305,4.080272250551649e-05,0.04120029863393305,4.080272250551649e-05,0.020097866387269903,0.00484399408232894
all_catalogue_quality,15.0,pmdec_error,0.02018183068063312,-0.00036544634532890795,0.02018183068063312,0.00036544634532890795,0.01799097458239729,0.0026656799698527855
all_catalogue_quality,20.0,zerr,-0.004501936826001963,3.587068966253723e-06,0.004501936826001963,3.587068966253723e-06,0.0021330398720932897,0.0023337147469899566
all_catalogue_quality,20.0,g,0.0008321741499193534,-3.8784334587477245e-05,0.0008321741499193534,3.8784334587477245e-05,0.006743063548000805,0.0038875896260530673
all_catalogue_quality,20.0,bp_rp,0.02282341590391333,0.0001831728162361305,0.02282341590391333,0.0001831728162361305,0.01687455415592265,0.002816406233134172
all_catalogue_quality,20.0,w1,0.00295406056362114,7.793159983720287e-05,0.00295406056362114,7.793159983720287e-05,0.005227466074021414,0.003277792751819719
all_catalogue_quality,20.0,w2,-0.0017545386359309537,6.219339830664291e-05,0.0017545386359309537,6.219339830664291e-05,0.003996162828166727,0.004238909063878693
all_catalogue_quality,20.0,w1_w2,0.018140968561313597,3.898725439719643e-05,0.018140968561313597,3.898725439719643e-05,0.009164164945915432,0.0028181594529333998
all_catalogue_quality,20.0,pmra_error,-0.04632620943353546,0.00019496744098584405,0.04632620943353546,0.00019496744098584405,0.02272700221046703,0.005393910811474667
all_catalogue_quality,20.0,pmdec_error,0.021988944844732555,0.00010905898314248731,0.021988944844732555,0.00010905898314248731,0.019310957030061693,0.0035217183156635024
all_catalogue_quality,25.0,zerr,-0.002548479893433326,0.00016751296129939727,0.002548479893433326,0.00016751296129939727,0.0030578629510236155,0.002770847995156478
all_catalogue_quality,25.0,g,-0.0003893057057231341,-0.00014376618850032018,0.0003893057057231341,0.00014376618850032018,0.007059129691175281,0.005153502420348066
all_catalogue_quality,25.0,bp_rp,0.02003680052924238,7.687795614028324e-05,0.02003680052924238,7.687795614028324e-05,0.014108532279657693,0.003962763057688168
all_catalogue_quality,25.0,w1,0.0029299599468323536,5.658578525328783e-07,0.0029299599468323536,5.658578525328783e-07,0.006110199001004513,0.003769146244526289
all_catalogue_quality,25.0,w2,-0.0003030528697229019,-2.235041838382359e-05,0.0003030528697229019,2.235041838382359e-05,0.005341845930193934,0.0042527869981897615
all_catalogue_quality,25.0,w1_w2,0.012162097547050311,9.274192971319144e-05,0.012162097547050311,9.274192971319144e-05,0.006713537002387415,0.0038912231122600893
all_catalogue_quality,25.0,pmra_error,-0.046974334306777214,2.281523205296909e-05,0.046974334306777214,2.281523205296909e-05,0.02164539043632574,0.006660689573416478
all_catalogue_quality,25.0,pmdec_error,0.01651353299784521,-0.00014241032544655218,0.01651353299784521,0.00014241032544655218,0.017147080814247873,0.003825228642711731
all_catalogue_quality,30.0,zerr,-0.0027167107915861822,-5.375736437994881e-05,0.0027167107915861822,5.375736437994881e-05,0.004776075741137253,0.003585695261847266
all_catalogue_quality,30.0,g,0.0013847350097427377,6.509059734972353e-05,0.0013847350097427377,6.509059734972353e-05,0.00669060227540319,0.005332710856773448
all_catalogue_quality,30.0,bp_rp,0.028614296257936413,0.00026193753662050726,0.028614296257936413,0.00026193753662050726,0.01901910716524463,0.003776218757015337
all_catalogue_quality,30.0,w1,6.936234966654601e-06,-1.621408424553913e-05,6.936234966654601e-06,1.621408424553913e-05,0.004339019806209987,0.0036034105093962765
all_catalogue_quality,30.0,w2,-0.003427015745548211,-4.0235358002240845e-05,0.003427015745548211,4.0235358002240845e-05,0.0030126119148863595,0.003641212195687027
all_catalogue_quality,30.0,w1_w2,0.013905390652811779,0.00010260259815434953,0.013905390652811779,0.00010260259815434953,0.00809018116593374,0.003528265436392175
all_catalogue_quality,30.0,pmra_error,-0.0542821577994468,2.2588793389229048e-05,0.0542821577994468,2.2588793389229048e-05,0.02629333039905224,0.0075225002064535085
all_catalogue_quality,30.0,pmdec_error,0.02154488443718579,3.545719610266567e-05,0.02154488443718579,3.545719610266567e-05,0.01965378241293636,0.0038659528908231433
all_catalogue_quality,35.0,zerr,-0.0029996199357571873,1.24850916941759e-05,0.0029996199357571873,1.24850916941759e-05,0.006371173763953214,0.005713508617393087
all_catalogue_quality,35.0,g,0.002348958290723605,-0.00017496328317320948,0.002348958290723605,0.00017496328317320948,0.005691832451219403,0.005128075745135852
all_catalogue_quality,35.0,bp_rp,0.02920103251868615,0.0001144191886895268,0.02920103251868615,0.0001144191886895268,0.018504205344550273,0.004340075633381554
all_catalogue_quality,35.0,w1,0.003233823491045115,5.580046570988475e-05,0.003233823491045115,5.580046570988475e-05,0.006592045636765298,0.004031475687648001
all_catalogue_quality,35.0,w2,-5.7420539598088883e-05,3.929844389601782e-05,5.7420539598088883e-05,3.929844389601782e-05,0.003865479265207805,0.0030269334552350258
all_catalogue_quality,35.0,w1_w2,0.012319542917249432,4.924384836025664e-05,0.012319542917249432,4.924384836025664e-05,0.008720866973166763,0.004270365655113406
all_catalogue_quality,35.0,pmra_error,-0.04880486280211527,-0.000159559385511462,0.04880486280211527,0.000159559385511462,0.0271316477053114,0.0076014916345207295
all_catalogue_quality,35.0,pmdec_error,0.015238913445215158,-0.00013915093903721427,0.015238913445215158,0.00013915093903721427,0.01613410118118841,0.005552788555787447
